memory,r_deg,i_deg,lag_depth,lead_depth,estimator_factory,score,n_coef,N
4,14,8,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.0774443475538863,910,9665
4,14,8,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.0831167156198692,910,9665
4,14,8,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.09034779501194166,910,9665
4,14,8,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08030608055840624,610,9668
4,14,8,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08603037914842829,610,9668
4,14,8,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09577290511183272,610,9668
4,14,8,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.1091028990831697,610,9668
4,14,8,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.1231265129999153,610,9668
4,14,8,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07675803226738297,710,9667
4,14,8,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08101050247308521,710,9667
4,14,8,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08818918788425253,710,9667
4,14,8,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.09963124433858085,710,9667
4,14,8,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.1115439395875421,710,9667
4,14,8,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07421823710932061,810,9666
4,14,8,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07759337832691894,810,9666
4,14,8,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08278912226494345,810,9666
4,14,8,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.09165539023941773,810,9666
4,14,8,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.10201384903609356,810,9666
4,14,8,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07209687059030366,910,9665
4,14,8,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07496860657078958,910,9665
4,14,8,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.07915118839292036,910,9665
4,14,8,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08554425258955539,910,9665
4,14,8,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.0945302815375831,910,9665
4,14,8,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.0704845169937633,1010,9664
4,14,8,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07265391850209262,1010,9664
4,14,8,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.07638875233916313,1010,9664
4,14,8,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.0814192579956043,1010,9664
4,14,8,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.0888191397415714,1010,9664
4,14,8,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07719361308981305,710,9667
4,14,8,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08235678895084644,710,9667
4,14,8,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09058300603638142,710,9667
4,14,8,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10396490735050083,710,9667
4,14,8,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.11885887020925709,710,9667
4,14,8,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07476586982816485,810,9666
4,14,8,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07875123011987308,810,9666
4,14,8,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.084767685082509,810,9666
4,14,8,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.09532019114935399,810,9666
4,14,8,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.10876020935162625,810,9666
4,14,8,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07275600778370248,910,9665
4,14,8,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07626551018268603,910,9665
4,14,8,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.080890065153781,910,9665
4,14,8,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08833660015872478,910,9665
4,14,8,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.09972387866094534,910,9665
4,14,8,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07109528682383986,1010,9664
4,14,8,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07396647478564115,1010,9664
4,14,8,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.07800356485417945,1010,9664
4,14,8,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08350630959764654,1010,9664
4,14,8,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.09241752092185228,1010,9664
4,14,8,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.06991167771133103,1110,9663
4,14,8,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07189687099026083,1110,9663
4,14,8,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.07549119549600736,1110,9663
4,14,8,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08012642672547785,1110,9663
4,14,8,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.08694791326872404,1110,9663
4,14,9,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.0955761991562065,325,9671
4,14,9,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.10418010319042403,325,9671
4,14,9,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.1157633691440631,325,9671
4,14,9,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.1291198097669421,325,9671
4,14,9,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.14981299058151967,325,9671
4,14,9,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08633987334217337,430,9670
4,14,9,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09248084663465853,430,9670
4,14,9,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.10000013742934508,430,9670
4,14,9,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.11042765146533932,430,9670
4,14,9,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.12445518871359852,430,9670
4,14,9,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07970754629652221,535,9669
4,14,9,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08492247788945936,535,9669
4,14,9,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09078772888671764,535,9669
4,14,9,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.0983130603254216,535,9669
4,14,9,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.10900703088065405,535,9669
4,14,9,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07560468930516367,640,9668
4,14,9,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07965157594368921,640,9668
4,14,9,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08490558860890232,640,9668
4,14,9,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.09077474002562136,640,9668
4,14,9,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.09917939149503345,640,9668
4,14,9,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07284692273291311,745,9667
4,14,9,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07605441780322143,745,9667
4,14,9,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08052331709375787,745,9667
4,14,9,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08607786835854636,745,9667
4,14,9,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.09288535088905618,745,9667
4,14,9,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08846652961086744,430,9670
4,14,9,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09592615065977562,430,9670
4,14,9,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.10635498697336494,430,9670
4,14,9,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.1196276877745719,430,9670
4,14,9,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.13779082921015873,430,9670
4,14,9,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08149961791934004,535,9669
4,14,9,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.0873193525102264,535,9669
4,14,9,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09504924641960663,535,9669
4,14,9,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10563950706689997,535,9669
4,14,9,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.11855845487005325,535,9669
4,14,9,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07682405616297477,640,9668
4,14,9,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08124835359135057,640,9668
4,14,9,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08794415779412226,640,9668
4,14,9,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.0955032214317212,640,9668
4,14,9,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.1057638520767849,640,9668
4,14,9,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07375650539676055,745,9667
4,14,9,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07711215746902854,745,9667
4,14,9,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.0824185382847713,745,9667
4,14,9,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08885321473381097,745,9667
4,14,9,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.09675748285413274,745,9667
4,14,9,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07169301803155612,850,9666
4,14,9,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07426749867833175,850,9666
4,14,9,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.07857012995288616,850,9666
4,14,9,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.0842711132090182,850,9666
4,14,9,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.09103149671940501,850,9666
4,14,9,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.0833272437569693,535,9669
4,14,9,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09006110177890848,535,9669
4,14,9,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.10012313799636387,535,9669
4,14,9,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.11292420258238774,535,9669
4,14,9,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.12878261243958983,535,9669
4,14,9,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07851990374972331,640,9668
4,14,9,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.0833403298460421,640,9668
4,14,9,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09128311496361802,640,9668
4,14,9,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.1016306280728527,640,9668
4,14,9,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.11423652066605047,640,9668
4,14,9,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07514113828037414,745,9667
4,14,9,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07889724646815109,745,9667
4,14,9,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08513679901934695,745,9667
4,14,9,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.09333304893766771,745,9667
4,14,9,3,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.1031439452375785,745,9667
4,14,9,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.0727488415063531,850,9666
4,14,9,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.0757238942743836,850,9666
4,14,9,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08039567040121881,850,9666
4,14,9,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08707800269443554,850,9666
4,14,9,3,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.09519036232494299,850,9666
4,14,9,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07089685545231524,955,9665
4,14,9,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07321542172681553,955,9665
4,14,9,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.07718614111894048,955,9665
4,14,9,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08243292845169042,955,9665
4,14,9,3,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.08958546267565794,955,9665
4,14,9,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.0793635417484907,640,9668
4,14,9,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08520745350452448,640,9668
4,14,9,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09474614586875281,640,9668
4,14,9,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10762854725330583,640,9668
4,14,9,4,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.12245163550211412,640,9668
4,14,9,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07601419040715356,745,9667
4,14,9,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.0803001117191166,745,9667
4,14,9,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08741188613728615,745,9667
4,14,9,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.09826318224821438,745,9667
4,14,9,4,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.11072902364823106,745,9667
4,14,9,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07358599135562108,850,9666
4,14,9,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07707635714892357,850,9666
4,14,9,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08229997845391106,850,9666
4,14,9,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.09052764213318164,850,9666
4,14,9,4,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.10111690790372087,850,9666
4,14,9,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07163881140641118,955,9665
4,14,9,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07448100461568087,955,9665
4,14,9,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.07882846603120922,955,9665
4,14,9,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08478628611768195,955,9665
4,14,9,4,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.09361113907791918,955,9665
4,14,9,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07022805012641406,1060,9664
4,14,9,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07224595829548197,1060,9664
4,14,9,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.07616296426103765,1060,9664
4,14,9,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08086954485852617,1060,9664
4,14,9,4,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.08807608086035897,1060,9664
4,14,9,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07640099533037902,745,9667
4,14,9,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08116742914735034,745,9667
4,14,9,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08972654199823933,745,9667
4,14,9,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10259687871821085,745,9667
4,14,9,5,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.11772995063905943,745,9667
4,14,9,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07403036428003773,850,9666
4,14,9,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07784873846386456,850,9666
4,14,9,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08408552207650401,850,9666
4,14,9,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.0941802628611689,850,9666
4,14,9,5,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.10764186663234532,850,9666
4,14,9,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07216697393347715,955,9665
4,14,9,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07547968824686616,955,9665
4,14,9,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08038119777871607,955,9665
4,14,9,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08756310787937895,955,9665
4,14,9,5,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.0985976581218927,955,9665
4,14,9,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07072255624067063,1060,9664
4,14,9,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07330083577963593,1060,9664
4,14,9,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.07762798190876198,1060,9664
4,14,9,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08294192443241236,1060,9664
4,14,9,5,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.09150279393795867,1060,9664
4,14,9,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.06970759951450319,1165,9663
4,14,9,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07147652825744155,1165,9663
4,14,9,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.07515372644773576,1165,9663
4,14,9,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.07973202319698366,1165,9663
4,14,9,5,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.08630180602017017,1165,9663
4,14,10,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.09525851487463359,340,9671
4,14,10,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.10331870268700288,340,9671
4,14,10,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.11527392762961228,340,9671
4,14,10,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.12856637619484756,340,9671
4,14,10,1,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.1491480858294185,340,9671
4,14,10,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08574437086036084,450,9670
4,14,10,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09221450553202436,450,9670
4,14,10,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09924580331931776,450,9670
4,14,10,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10978924056700579,450,9670
4,14,10,1,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.12380696072091542,450,9670
4,14,10,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07914886751845848,560,9669
4,14,10,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08453485449605455,560,9669
4,14,10,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09045884318739182,560,9669
4,14,10,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.09749297080436187,560,9669
4,14,10,1,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.10835528577140066,560,9669
4,14,10,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07518199177181982,670,9668
4,14,10,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07932971209943895,670,9668
4,14,10,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08451437506334948,670,9668
4,14,10,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.09018549333022609,670,9668
4,14,10,1,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.09836026872239252,670,9668
4,14,10,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07256081189278046,780,9667
4,14,10,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07579656104652059,780,9667
4,14,10,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08030879051970714,780,9667
4,14,10,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08554522343257852,780,9667
4,14,10,1,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.09205429917113216,780,9667
4,14,10,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08802601634114464,450,9670
4,14,10,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.09540338564295005,450,9670
4,14,10,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.10521354093856126,450,9670
4,14,10,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.11915273145636551,450,9670
4,14,10,2,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.13715018408576335,450,9670
4,14,10,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08099629646282754,560,9669
4,14,10,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.0867769837232791,560,9669
4,14,10,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09453980237528832,560,9669
4,14,10,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10474405823620607,560,9669
4,14,10,2,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.11800332305278842,560,9669
4,14,10,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07640200081344939,670,9668
4,14,10,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08080244907568654,670,9668
4,14,10,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08749727042279082,670,9668
4,14,10,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.09483506831769621,670,9668
4,14,10,2,3,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.10495806516157348,670,9668
4,14,10,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07345000953321178,780,9667
4,14,10,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07675990118684092,780,9667
4,14,10,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.08209150055154688,780,9667
4,14,10,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08829844570383762,780,9667
4,14,10,2,4,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.09587877777015458,780,9667
4,14,10,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07144427740455847,890,9666
4,14,10,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.07399147804789608,890,9666
4,14,10,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.07840975715182365,890,9666
4,14,10,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.08377907491885662,890,9666
4,14,10,2,5,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.0902147273742741,890,9666
4,14,10,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.08253866371816619,560,9669
4,14,10,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.0897553723564869,560,9669
4,14,10,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09930927714572185,560,9669
4,14,10,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.11174116805983121,560,9669
4,14,10,3,1,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.01)",0.12841409185813554,560,9669
4,14,10,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-06)",0.07788737281772758,670,9668
4,14,10,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=1e-05)",0.08292550555223924,670,9668
4,14,10,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.0001)",0.09077305117108637,670,9668
4,14,10,3,2,"functools.partial(<class 'src.core.estimators.Ridge'>, lam=0.001)",0.10063706609043557,670,9668
